"name","path","description","enabled","dependency","required_mcp","required_env","classification","mentions_mcp","mentions_env"
"vercel:next-cache-components","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\next-cache-components\SKILL.md","Next.js 16 Cache Components guidance — PPR, use cache directive, cacheLife, cacheTag, updateTag, and migration from unstable_cache. Use when implementing partial prerendering, caching strategies, or migrating from older Next.js cache patterns.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:next-forge","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\next-forge\SKILL.md","next-forge expert guidance — production-grade Turborepo monorepo SaaS starter by Vercel. Use when working in a next-forge project, scaffolding with `npx next-forge init`, or editing @repo/* workspace packages.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:next-upgrade","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\next-upgrade\SKILL.md","Upgrade Next.js to the latest version following official migration guides and codemods. Use when upgrading Next.js versions, running codemods, or migrating between major releases.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:nextjs","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\nextjs\SKILL.md","Next.js App Router expert guidance. Use when building, debugging, or architecting Next.js applications — routing, Server Components, Server Actions, Cache Components, layouts, middleware/proxy, data fetching, rendering strategies, and deployment on Vercel.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","YES"
"vercel:observability","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\observability\SKILL.md","Vercel Observability expert guidance — Drains (logs, traces, speed insights, web analytics), Web Analytics, Speed Insights, runtime logs, custom events, OpenTelemetry integration, and monitoring dashboards. Use when instrumenting, debugging, or optimizing application performance and user experience on Vercel.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","YES"
"vercel:payments","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\payments\SKILL.md","Stripe payments integration guidance — native Vercel Marketplace setup, checkout sessions, webhook handling, subscription billing, and the Stripe SDK. Use when implementing payments, subscriptions, or processing transactions.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:react-best-practices","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\react-best-practices\SKILL.md","React best-practices reviewer for TSX files. Triggers after editing multiple TSX components to run a condensed quality checklist covering component structure, hooks usage, accessibility, performance, and TypeScript patterns.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:routing-middleware","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\routing-middleware\SKILL.md","Vercel Routing Middleware guidance — request interception before cache, rewrites, redirects, personalization. Works with any framework. Supports Edge, Node.js, and Bun runtimes. Use when intercepting requests at the platform level.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:runtime-cache","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\runtime-cache\SKILL.md","Vercel Runtime Cache API guidance — ephemeral per-region key-value cache with tag-based invalidation. Shared across Functions, Routing Middleware, and Builds. Use when implementing caching strategies beyond framework-level caching.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:satori","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\satori\SKILL.md","Expert guidance for Satori — Vercel's library that converts HTML and CSS to SVG, commonly used to generate dynamic OG images for Next.js and other frameworks.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:shadcn","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\shadcn\SKILL.md","shadcn/ui expert guidance — CLI, component installation, composition patterns, custom registries, theming, Tailwind CSS integration, and high-quality interface design. Use when initializing shadcn, adding components, composing product UI, building custom registries, configuring themes, or troubleshooting component issues.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","NO"
"vercel:sign-in-with-vercel","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\sign-in-with-vercel\SKILL.md","Sign in with Vercel guidance — OAuth 2.0/OIDC identity provider for user authentication via Vercel accounts. Use when implementing user login with Vercel as the identity provider.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:swr","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\swr\SKILL.md","SWR data-fetching expert guidance. Use when building React apps with client-side data fetching, caching, revalidation, mutations, optimistic UI, pagination, or infinite loading using the SWR library.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:turbopack","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\turbopack\SKILL.md","Turbopack expert guidance. Use when configuring the Next.js bundler, optimizing HMR, debugging build issues, or understanding the Turbopack vs Webpack differences.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:turborepo","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\turborepo\SKILL.md","Turborepo expert guidance. Use when setting up or optimizing monorepo builds, configuring task caching, remote caching, parallel execution, or the --affected flag for incremental CI.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:v0-dev","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\v0-dev\SKILL.md","v0 by Vercel expert guidance. Use when discussing AI code generation, generating UI components from prompts, v0 CLI usage, v0 SDK/API integration, or integrating v0 into development workflows with GitHub and Vercel deployment.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","YES"
"vercel:vercel-agent","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-agent\SKILL.md","Vercel Agent guidance — AI-powered code review, incident investigation, and SDK installation. Automates PR analysis and anomaly debugging. Use when configuring or understanding Vercel's AI development tools.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:vercel-api","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-api\SKILL.md","Vercel app and REST API expert guidance. Use when the agent needs live access to Vercel projects, deployments, environment variables, domains, logs, or documentation through the connected Vercel app or REST API.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","YES"
"vercel:vercel-cli","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-cli\SKILL.md","Vercel CLI expert guidance. Use when deploying, managing environment variables, linking projects, viewing logs, querying metrics, managing domains, or interacting with the Vercel platform from the command line.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:vercel-connect","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-connect\SKILL.md","Vercel Connect expert guidance — securely obtain scoped OAuth tokens for third-party services (Slack, GitHub, MCP servers, OAuth, Snowflake) on behalf of apps or users via Vercel OIDC. Use when wiring up third-party API access, connecting to MCP servers, sending Slack messages, accessing GitHub APIs, receiving webhook events from Slack/Linear/GitHub and forwarding them to your agents and apps, or building Eve agent connections.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","YES"
"vercel:vercel-firewall","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-firewall\SKILL.md","Vercel Firewall expert guidance — automatic DDoS mitigation, the Vercel WAF (custom rules, IP blocking, managed rulesets, rate limiting), Attack Mode, system bypass, bot management, and the `vercel firewall` CLI. Use when configuring platform-level security, responding to attacks, or staging firewall rules.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:vercel-flags","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-flags\SKILL.md","Vercel Flags guidance — feature flags platform with unified dashboard, Flags Explorer, gradual rollouts, A/B testing, and provider adapters. Use when implementing feature flags, experimentation, or staged rollouts.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:vercel-functions","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-functions\SKILL.md","Vercel Functions expert guidance — Serverless Functions, Edge Functions, Fluid Compute, streaming, Cron Jobs, and runtime configuration. Use when configuring, debugging, or optimizing server-side code running on Vercel.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:vercel-queues","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-queues\SKILL.md","Vercel Queues guidance (public beta) — durable event streaming with topics, consumer groups, retries, and delayed delivery. $0.60/1M ops. Powers Workflow DevKit. Use when building async processing, fan-out patterns, or event-driven architectures.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"vercel:vercel-sandbox","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-sandbox\SKILL.md","Vercel Sandbox guidance — ephemeral Firecracker microVMs for running untrusted code safely. Supports AI agents, code generation, and experimentation. Use when executing user-generated or AI-generated code in isolation.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:vercel-services","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-services\SKILL.md","Vercel Services — deploy multiple services within a single Vercel project. Use for monorepo layouts or when combining a backend (Python, Go) with a frontend (Next.js, Vite) in one deployment.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:vercel-storage","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-storage\SKILL.md","Vercel storage expert guidance — Blob, Edge Config, and Marketplace storage (Neon Postgres, Upstash Redis). Use when choosing, configuring, or using data storage with Vercel applications.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:verification","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\verification\SKILL.md","Full-story verification — infers what the user is building, then verifies the complete flow end-to-end: browser → API → data → response. Triggers on dev server start and 'why isn't this working' signals.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"vercel:workflow","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\workflow\SKILL.md","Vercel Workflow DevKit (WDK) expert guidance. Use when building durable workflows, long-running tasks, API routes or agents that need pause/resume, retries, step-based execution, or crash-safe orchestration with Vercel Workflow.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"verification-before-completion","C:\Users\tjqmf\.codex\skills\verification-before-completion\SKILL.md","Use when about to claim a task is complete, fixed, passing, released, or ready for handoff.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","RECOMMENDED","NO","NO"
"visual-qa","C:\Users\tjqmf\.codex\skills\visual-qa\SKILL.md","Use when comparing implemented UI against a design, screenshot, mockup, specification, or explicit visual-quality target before handoff.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","RECOMMENDED","NO","NO"
"visualize:visualize","C:\Users\tjqmf\.codex\plugins\cache\openai-bundled\visualize\1.0.38\skills\visualize\SKILL.md","Create visualizations and interactive tools directly in conversation. Proactively use to show how something works; explore 'what happens when', 'what changes', or 'help me understand'; compare or inspect; create simulations, maps, charts, graphs, and mockups. Use standard tools for static scientific figures.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"winui-app","C:\Users\tjqmf\.codex\skills\winui-app\SKILL.md","Bootstrap, develop, and design modern WinUI 3 desktop applications with C# and the Windows App SDK using official Microsoft guidance, WinUI Gallery patterns, Windows App SDK samples, and CommunityToolkit components. Use when creating a brand new app, preparing a machine for WinUI, reviewing, refactoring, planning, troubleshooting, environment-checking, or setting up WinUI 3 XAML, controls, navigation, windowing, theming, accessibility, responsiveness, performance, deployment, or related Windows app design and development work.","AVAILABLE_IN_SESSION_CATALOG","Windows App SDK/WinUI toolchain; setup may change system (body instruction)","NOT_DECLARED","NOT_DECLARED","OPTIONAL","NO","NO"
"writing-plans","C:\Users\tjqmf\.codex\skills\writing-plans\SKILL.md","Use when an approved change is large enough to benefit from a concrete multi-step implementation plan before code is edited.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
